Time,Amplitude,Frequency
2.4033050720288114,0.008704932018813533,Alpha
2.4072128851540615,0.016810284730448474,Theta
2.4111206982793116,-0.06808560219224555,Alpha
2.4150285114045618,-0.1296040125396234,Theta
2.418936324529812,-0.19190093145232187,Alpha
2.422844137655062,-0.23634795131467537,Theta
2.426751950780312,-0.2807417690039988,Alpha
2.4306597639055623,-0.38041174657665466,Theta
2.434567577030812,-0.4762478067247234,Alpha
2.438475390156062,-0.3993441582064179,Theta
2.442383203281312,-0.4976457381122167,Alpha
2.4462910164065623,-0.5074624824681934,Theta
2.4501988295318124,-0.5545114682897895,Alpha
2.4541066426570626,-0.4922277779159879,Theta
2.4580144557823127,-0.4144665026887015,Alpha
2.461922268907563,-0.3165903714843884,Theta
2.465830082032813,-0.2705418216572808,Alpha
2.469737895158063,-0.14928627035117562,Theta
2.473645708283313,-0.025489905073663756,Alpha
2.4775535214085633,0.1595750609925307,Theta
2.4814613345338135,0.31061064725902693,Alpha
2.4853691476590636,0.38248240178859466,Theta
2.4892769607843137,0.4926425040242872,Alpha
2.493184773909564,0.6143021555207945,Theta
2.497092587034814,0.7307722576844887,Alpha
2.5010004001600636,0.7794174654558984,Theta
2.5049082132853138,0.8244441225462552,Alpha
2.508816026410564,0.8199295226785416,Theta
2.512723839535814,0.8465239539887117,Alpha
2.516631652661064,0.7964524256185826,Theta
2.5205394657863143,0.615828019946896,Alpha
2.5244472789115644,0.6226466697312019,Theta
2.5283550920368145,0.5311789368966385,Alpha
2.5322629051620646,0.32539196896152417,Theta
2.5361707182873148,0.11995335575131527,Alpha
2.540078531412565,0.059304287811017584,Theta
2.543986344537815,-0.2419918207891129,Alpha
2.547894157663065,-0.3287631195288074,Theta
2.5518019707883153,-0.556391174147074,Alpha
2.5557097839135654,-0.6325452063595594,Theta
2.5596175970388155,-0.840672512353386,Alpha
2.5635254101640657,-0.8695393187265351,Theta
2.567433223289316,-0.8209998094234344,Alpha
2.5713410364145655,-0.9009727142147848,Theta
2.5752488495398156,-0.9392574346729363,Alpha
2.5791566626650657,-0.8516689000581573,Theta
2.583064475790316,-0.801051205362328,Alpha
2.586972288915566,-0.6538733978236225,Theta
2.590880102040816,-0.5758795949816043,Alpha
2.594787915166066,-0.4612662651963178,Theta
2.5986957282913163,-0.34304613579984844,Alpha
2.6026035414165665,-0.18507060500499184,Theta
2.6065113545418166,-0.03767345226544463,Alpha
2.6104191676670667,0.1863962611610956,Theta
2.614326980792317,0.3243539636189448,Alpha
2.618234793917567,0.4156189113759547,Theta
2.622142607042817,0.4599081311226408,Alpha
2.6260504201680672,0.6623941766161631,Theta
2.6299582332933173,0.7148116888792688,Alpha
2.6338660464185675,0.7343781596513453,Theta
2.637773859543817,0.743946736984465,Alpha
2.6416816726690673,0.7410666876809254,Theta
2.6455894857943174,0.6504622282790022,Alpha
2.6494972989195675,0.6772943830998301,Theta
2.6534051120448177,0.548028966633041,Alpha
2.657312925170068,0.44012373538804456,Theta
2.661220738295318,0.3671412821271427,Alpha
2.665128551420568,0.13046170569185842,Theta
2.669036364545818,0.14000196887546684,Alpha
2.6729441776710683,0.06001342816939218,Theta
2.6768519907963184,-0.017591757045692408,Alpha
2.6807598039215685,-0.23236563995394016,Theta
2.6846676170468187,-0.33710578240278627,Alpha
2.688575430172069,-0.3097761298300183,Theta
2.692483243297319,-0.27966379101270866,Alpha
2.696391056422569,-0.381201148563877,Theta
2.700298869547819,-0.32016283557917913,Alpha
2.704206682673069,-0.3045986116084009,Theta
2.708114495798319,-0.3322440625435182,Alpha
2.712022308923569,-0.18680535363358866,Theta
2.7159301220488192,-0.19238645899880188,Alpha
2.7198379351740694,-0.08846367332231325,Theta
2.7237457482993195,-0.1222839054708652,Alpha
2.7276535614245696,0.004260280053517654,Theta
2.7315613745498197,-0.0380601985870825,Alpha
2.73546918767507,-0.006624989066446783,Theta
2.73937700080032,0.06814060046659424,Alpha
2.74328481392557,-0.05407498115585982,Theta
2.7471926270508202,0.015661434283189304,Alpha
2.7511004401760704,-0.004810358255477206,Theta
2.7550082533013205,-0.05809577600082966,Alpha
2.7589160664265706,-0.07829890951696991,Theta
2.7628238795518207,-0.18137065758801385,Alpha
2.766731692677071,-0.18444712724460507,Theta
2.7706395058023205,-0.1879408744170485,Alpha
2.7745473189275707,-0.28515787187500097,Theta
2.778455132052821,-0.2918634374653456,Alpha
2.782362945178071,-0.2841422731043843,Theta
2.786270758303321,-0.27482304421201875,Alpha
2.790178571428571,-0.2831419868817427,Theta
2.7940863845538213,-0.24516517468753643,Alpha
2.7979941976790714,-0.17989497963839166,Theta
2.8019020108043216,-0.08117175995291312,Alpha
2.8058098239295717,0.06263499744764012,Theta
2.809717637054822,0.14930970881013683,Alpha
2.813625450180072,0.10014498084114923,Theta
2.817533263305322,0.3219287067851389,Alpha
2.821441076430572,0.28475385442028606,Theta
2.8253488895558223,0.43808380112305906,Alpha
2.8292567026810724,0.5276884480690164,Theta
2.8331645158063226,0.5764704956311766,Alpha
2.8370723289315722,0.6895478093853764,Theta
2.8409801420568224,0.7178987674304242,Alpha
2.8448879551820725,0.7049129275189627,Theta
2.8487957683073226,0.6785181229116961,Alpha
2.8527035814325727,0.6718538653912288,Theta
2.856611394557823,0.6480341401917957,Alpha
2.860519207683073,0.4547880634087259,Theta
2.864427020808323,0.3192086812665847,Alpha
2.8683348339335732,0.1769724721997995,Theta
2.8722426470588234,0.09106921687510397,Alpha
2.8761504601840735,0.006745666353787774,Theta
2.8800582733093236,-0.2678411820021512,Alpha
2.8839660864345738,-0.33279971504501654,Theta
2.887873899559824,-0.4395203060487554,Alpha
2.891781712685074,-0.6989087794548245,Theta
2.895689525810324,-0.8196642686699944,Alpha
2.8995973389355743,-0.8232759931676448,Theta
2.903505152060824,-1.0386759767301497,Alpha
2.907412965186074,-0.9523103226420813,Theta
2.911320778311324,-1.0153456383701176,Alpha
2.9152285914365743,-0.9166834830999335,Theta
2.9191364045618244,-0.7957769491798804,Alpha
2.9230442176870746,-0.7059793816305882,Theta
2.9269520308123247,-0.5941752398251917,Alpha
2.930859843937575,-0.43468367066025376,Theta
2.934767657062825,-0.33822010941904906,Alpha
2.938675470188075,-0.016634514614202817,Theta
2.942583283313325,0.05799358841709697,Alpha
2.9464910964385753,0.23880755673572396,Theta
2.9503989095638254,0.37081029473673854,Alpha
2.9543067226890756,0.561691746100453,Theta
2.9582145358143257,0.6302701792751028,Alpha
2.962122348939576,0.7345544233531414,Theta
2.966030162064826,0.7948482952121545,Alpha
2.9699379751900756,0.8827925755078383,Theta
2.9738457883153258,0.8033866062862784,Alpha
2.977753601440576,0.8488604485123828,Theta
2.981661414565826,0.7684564025113622,Alpha
2.985569227691076,0.7652626385596768,Theta
2.9894770408163263,0.6608162227376932,Alpha
2.9933848539415764,0.3698442002835953,Theta
2.9972926670668265,0.2945482955912638,Alpha
3.0012004801920766,0.1854048573078685,Theta
3.0051082933173268,0.07862194836405687,Alpha
3.009016106442577,0.06600209699966522,Theta
3.012923919567827,-0.24326195765969286,Alpha
3.016831732693077,-0.28601358576800034,Theta
3.0207395458183273,-0.36782236110971595,Alpha
3.0246473589435774,-0.4709127872395764,Theta
3.0285551720688275,-0.5508963512535235,Alpha
3.0324629851940776,-0.49960348029933793,Theta
3.0363707983193273,-0.5733723266431163,Alpha
3.0402786114445775,-0.46452641992068533,Theta
3.0441864245698276,-0.485393831849154,Alpha
3.0480942376950777,-0.3723008332252243,Theta
3.052002050820328,-0.3929657174710433,Alpha
3.055909863945578,-0.2537820548076659,Theta
3.059817677070828,-0.2785641345340031,Alpha
3.063725490196078,-0.20945843383468168,Theta
3.0676333033213283,-0.1299915270420763,Alpha
3.0715411164465785,-0.07772706747251737,Theta
3.0754489295718286,-0.04235884977224377,Alpha
3.0793567426970787,0.17287514848392282,Theta
3.083264555822329,0.040563445596809744,Alpha
3.087172368947579,0.12055113395352593,Theta
3.091080182072829,0.11408822911661994,Alpha
3.094987995198079,0.10109975367274612,Theta
3.0988958083233293,0.18211174796372714,Alpha
3.102803621448579,-0.026651387859083234,Theta
3.106711434573829,0.08315516226303019,Alpha
3.1106192476990793,0.03625076676610779,Theta
3.1145270608243294,-0.006831020480239647,Alpha
3.1184348739495795,-0.10385452764697485,Theta
3.1223426870748296,-0.08555921619211132,Alpha
3.1262505002000798,-0.22040176264959505,Theta
3.13015831332533,-0.09593959334676107,Alpha
3.13406612645058,-0.08156256556649143,Theta
3.13797393957583,-0.029414164557723912,Alpha
3.1418817527010803,0.056152441632913414,Theta
3.1457895658263304,0.01410422727293384,Alpha
3.1496973789515805,0.11982211884827335,Theta
3.1536051920768307,0.1690798077371697,Alpha
3.157513005202081,0.18690620118569462,Theta
3.161420818327331,0.3382198981982097,Alpha
3.165328631452581,0.43064759815897846,Theta
3.1692364445778307,0.4375135274448952,Alpha
3.173144257703081,0.5537914643403996,Theta
3.177052070828331,0.4506526606039668,Alpha
3.180959883953581,0.3869908350143604,Theta
3.184867697078831,0.6025886681316472,Alpha
3.1887755102040813,0.4438679771908336,Theta
3.1926833233293315,0.43185753495111606,Alpha
3.1965911364545816,0.3892431826085409,Theta
3.2004989495798317,0.18376832340949975,Alpha
3.204406762705082,0.16888423833294974,Theta
3.208314575830332,0.024576360728560433,Alpha
3.212222388955582,-0.1854240725822675,Theta
3.2161302020808322,-0.16537804251934096,Alpha
3.2200380152060823,-0.3490105110046648,Theta
3.2239458283313325,-0.5695901010391606,Alpha
3.2278536414565826,-0.59609648322017,Theta
3.2317614545818327,-0.7436373786537731,Alpha
3.2356692677070824,-0.7933563284357045,Theta
3.2395770808323325,-0.815252558940285,Alpha
3.2434848939575827,-0.7915945376938662,Theta
3.247392707082833,-0.860215673566016,Alpha
3.251300520208083,-0.7550236639707893,Theta
3.255208333333333,-0.7989903061934756,Alpha
3.259116146458583,-0.5243305517008903,Theta
3.2630239595838333,-0.48631178501589756,Alpha
3.2669317727090834,-0.28775243338495515,Theta
3.2708395858343335,-0.15048495129032585,Alpha
3.2747473989595837,0.04078502304858034,Theta
3.278655212084834,0.17731789760315633,Alpha
3.282563025210084,0.2884544900835559,Theta
3.286470838335334,0.46204436155658457,Alpha
3.290378651460584,0.6479588974081163,Theta
3.2942864645858343,0.7970557063949231,Alpha
3.2981942777110844,0.7906904568241386,Theta
3.302102090836334,0.8469712251548683,Alpha
3.3060099039615842,0.9238670534302003,Theta
3.3099177170868344,0.9085643674956534,Alpha
3.3138255302120845,0.8631745096291832,Theta
3.3177333433373346,0.7611217447749332,Alpha
3.3216411564625847,0.8062910847550878,Theta
3.325548969587835,0.5929658549026964,Alpha
3.329456782713085,0.48642753248782733,Theta
3.333364595838335,0.3683987053826184,Alpha
3.3372724089635852,0.2056039859722298,Theta
3.3411802220888354,0.05732324395906258,Alpha
3.3450880352140855,-0.14769939876301783,Theta
3.3489958483393356,-0.27931515211168795,Alpha
3.3529036614645857,-0.4507409769692659,Theta
3.356811474589836,-0.4220951806006743,Alpha
3.360719287715086,-0.6429648765206756,Theta
3.364627100840336,-0.702828841604183,Alpha
3.368534913965586,-0.6865292838895707,Theta
3.372442727090836,-0.665073390893053,Alpha
3.376350540216086,-0.5916499456025723,Theta
3.380258353341336,-0.6236790418971184,Alpha
3.3841661664665863,-0.6149008504224746,Theta
3.3880739795918364,-0.5306437898284263,Alpha
3.3919817927170866,-0.3935583117356558,Theta
3.3958896058423367,-0.34838731034430187,Alpha
3.399797418967587,-0.16560197439215948,Theta
3.403705232092837,-0.1168673770154907,Alpha
3.407613045218087,-0.008334944764998315,Theta
3.411520858343337,0.07859298890005073,Alpha
3.4154286714685873,0.14205349248365431,Theta
3.4193364845938374,0.17624399986901063,Alpha
3.4232442977190876,0.14888278941088082,Theta
3.4271521108443377,0.3511743157026644,Alpha
3.431059923969588,0.3804856154036276,Theta
3.4349677370948375,0.2726523851327092,Alpha
3.4388755502200876,0.23615471151997375,Theta
3.4427833633453377,0.27090084286689425,Alpha
3.446691176470588,0.24422391536119012,Theta
3.450598989595838,0.16321511755051224,Alpha
3.454506802721088,0.13789200530129253,Theta
3.4584146158463382,0.12525634735707747,Alpha
3.4623224289715884,-0.011451974028159409,Theta
3.4662302420968385,-0.0339311705399705,Alpha
3.4701380552220886,0.04133259545172722,Theta
3.4740458683473388,-0.02292093527121891,Alpha
3.477953681472589,0.03191874342748205,Theta
3.481861494597839,-0.04749068649960288,Alpha
3.485769307723089,0.0714088132743396,Theta
3.4896771208483393,0.08853737671499086,Alpha
3.4935849339735894,0.07199974353909028,Theta
3.4974927470988395,0.13892417808039134,Alpha
3.5014005602240896,0.22617881184352745,Theta
3.5053083733493393,0.289291021002442,Alpha
3.5092161864745894,0.1924439901121915,Theta
3.5131239995998396,0.33922289826186824,Alpha
3.5170318127250897,0.3496254829274549,Theta
3.52093962585034,0.35707716505551135,Alpha
3.52484743897559,0.2809681511196698,Theta
3.52875525210084,0.2126606852012186,Alpha
3.53266306522609,0.2406563671435088,Theta
3.5365708783513403,0.05362929406535738,Alpha
3.5404786914765904,0.11954926716121196,Theta
3.5443865046018406,-0.0646134327273254,Alpha
3.5482943177270907,-0.17521799496013302,Theta
3.552202130852341,-0.36110078872520673,Alpha
3.556109943977591,-0.3964388131564734,Theta
3.560017757102841,-0.5242950330559238,Alpha
3.563925570228091,-0.5829565249031804,Theta
3.5678333833533413,-0.6202289189361538,Alpha
3.571741196478591,-0.6204508884483466,Theta
3.575649009603841,-0.7168699346836167,Alpha
3.5795568227290913,-0.7751943864445249,Theta
3.5834646358543414,-0.7594234162674619,Alpha
3.5873724489795915,-0.6580738762934701,Theta
3.5912802621048416,-0.5447445368741923,Alpha
3.5951880752300918,-0.4311111964593988,Theta
3.599095888355342,-0.26653848818610604,Alpha
3.603003701480592,-0.21561210238824555,Theta
3.606911514605842,-0.15514037026900335,Alpha
3.6108193277310923,0.04343829536910466,Theta
3.6147271408563424,0.17672925694774325,Alpha
3.6186349539815925,0.34910502869033394,Theta
3.6225427671068426,0.4987064808500521,Alpha
3.6264505802320928,0.5605945206018794,Theta
3.630358393357343,0.7689676653445306,Alpha
3.634266206482593,0.910628484636679,Theta
3.6381740196078427,0.828682495378648,Alpha
3.642081832733093,0.9858669720201095,Theta
3.645989645858343,0.874588179326879,Alpha
3.649897458983593,0.8519672683062903,Theta
3.653805272108843,0.7801581515489849,Alpha
3.6577130852340933,0.6864158789699729,Theta
3.6616208983593435,0.5666506815326915,Alpha
3.6655287114845936,0.44831094539278343,Theta
3.6694365246098437,0.25280553308219517,Alpha
3.673344337735094,0.07810666869393557,Theta
3.677252150860344,-0.019546888537167052,Alpha
3.681159963985594,-0.17660403597358604,Theta
3.685067777110844,-0.3866014900895537,Alpha
3.6889755902360943,-0.43791155525768244,Theta
3.6928834033613445,-0.643765114447157,Alpha
3.6967912164865946,-0.732361401627531,Theta
3.7006990296118447,-0.7757532712394927,Alpha
3.7046068427370944,-0.848735673538852,Theta
3.7085146558623445,-0.8596738140478779,Alpha
3.7124224689875946,-0.9393708925713384,Theta
3.7163302821128448,-0.7295464627434151,Alpha
3.720238095238095,-0.6857186790135739,Theta
3.724145908363345,-0.5518053825764347,Alpha
3.728053721488595,-0.510540455081175,Theta
3.7319615346138453,-0.3239894513460133,Alpha
3.7358693477390954,-0.2360886933892721,Theta
3.7397771608643455,-0.16695435326087157,Alpha
3.7436849739895957,0.06146065653341588,Theta
3.747592787114846,0.2423098213057853,Alpha
3.751500600240096,0.2748435996012378,Theta
3.755408413365346,0.32792872180110233,Alpha
3.759316226490596,0.4319731521555038,Theta
3.7632240396158463,0.4560448230791372,Alpha
3.7671318527410964,0.4545249191888139,Theta
3.771039665866346,0.4474007919343713,Alpha
3.774947478991596,0.5522750711035402,Theta
3.7788552921168463,0.45569969654185144,Alpha
3.7827631052420965,0.3434044614240866,Theta
3.7866709183673466,0.41666420569853,Alpha
3.7905787314925967,0.3182646434642422,Theta
3.794486544617847,0.191566156885941,Alpha
3.798394357743097,0.26148930693661454,Theta
3.802302170868347,0.10824578654235942,Alpha
3.8062099839935972,0.06877309723877154,Theta
3.8101177971188473,0.09369971263119578,Alpha
3.8140256102440975,-0.060939707180037106,Theta
3.8179334233693476,-0.0756126949312891,Alpha
3.8218412364945977,-0.11537608318812975,Theta
3.825749049619848,-0.06705872077825799,Alpha
3.829656862745098,-0.06910958936966166,Theta
3.833564675870348,-0.14886783233416928,Alpha
3.837472488995598,0.039883923966697085,Theta
3.841380302120848,-0.00022188544563648237,Alpha
3.845288115246098,0.032886372181135756,Theta
3.849195928371348,0.08622412248701691,Alpha
3.8531037414965983,0.06268715489113036,Theta
3.8570115546218484,0.04785460299835968,Alpha
3.8609193677470985,0.1495505889757743,Theta
3.8648271808723487,0.11888321071646958,Alpha
3.868734993997599,0.08206812553274442,Theta
3.872642807122849,0.014160042241683636,Alpha
3.876550620248099,-0.05121194275858415,Theta
3.880458433373349,-0.13887123824375974,Alpha
3.8843662464985993,-0.18123799814413538,Theta
3.8882740596238494,-0.17900039474291685,Alpha
3.8921818727490995,-0.2171639595617059,Theta
3.8960896858743497,-0.41012183488381837,Alpha
3.8999974989996,-0.38646418907478575,Theta
3.9039053121248495,-0.41923915894757674,Alpha
3.9078131252500996,-0.5836440002413583,Theta
3.9117209383753497,-0.5700151698628096,Alpha
3.9156287515006,-0.586670729408418,Theta
3.91953656462585,-0.5537256460454111,Alpha
3.9234443777511,-0.4905431847528383,Theta
3.9273521908763502,-0.4253371932046243,Alpha
3.9312600040016004,-0.29193068289039115,Theta
3.9351678171268505,-0.31601354975822343,Alpha
3.9390756302521006,-0.20602334197581432,Theta
3.9429834433773507,0.05704416537460348,Alpha
3.946891256502601,0.08217521191005173,Theta
3.950799069627851,0.2800909763320195,Alpha
3.954706882753101,0.44612155799718883,Theta
3.9586146958783512,0.5416262420071625,Alpha
3.9625225090036014,0.6503264933035788,Theta
3.9664303221288515,0.6575142347529959,Alpha
3.970338135254101,0.841155539473118,Theta
3.9742459483793513,0.864581751401619,Alpha
3.9781537615046014,0.9636518064122327,Theta
3.9820615746298516,0.8501946733582237,Alpha
3.9859693877551017,0.8571877259106109,Theta
3.989877200880352,0.708510121866275,Alpha
3.993785014005602,0.5943135464485503,Theta
3.997692827130852,0.5241355584743373,Alpha
4.001600640256102,0.3582169862086561,Theta
4.005508453381352,0.19774348529195276,Alpha
4.009416266506602,0.044383216943101655,Theta
4.013324079631852,-0.026913452370702085,Alpha
4.017231892757103,-0.3283822214958058,Theta
4.021139705882352,-0.4690282981734277,Alpha
4.025047519007603,-0.643062779461348,Theta
4.028955332132853,-0.7751367886488649,Alpha
4.032863145258103,-0.8677417930014281,Theta
4.036770958383353,-0.9265804554465302,Alpha
4.040678771508603,-0.91013453644913,Theta
4.044586584633853,-0.9593407023354532,Alpha
4.048494397759104,-0.8532763690637459,Theta
4.052402210884353,-0.787657492659567,Alpha
4.056310024009604,-0.6672356348308612,Theta
4.060217837134854,-0.5513229424765989,Alpha
4.064125650260104,-0.4750549380834668,Theta
4.068033463385354,-0.35257641768588366,Alpha
4.071941276510604,-0.25225232207828485,Theta
4.075849089635854,0.03868098323763779,Alpha
4.079756902761104,0.12227334680463124,Theta
4.083664715886354,0.2647598998183868,Alpha
4.087572529011604,0.27773808848057224,Theta
4.091480342136855,0.5175507160535123,Alpha
4.095388155262104,0.6494266722771699,Theta
4.099295968387355,0.631196512124728,Alpha
4.103203781512605,0.6892451363880053,Theta
4.107111594637855,0.5993389150393907,Alpha
4.111019407763105,0.7025276649720319,Theta
4.114927220888355,0.6268679249761899,Alpha
4.118835034013605,0.5506258207497816,Theta
4.122742847138856,0.4735061364578407,Alpha
4.126650660264105,0.3598523838099125,Theta
4.130558473389356,0.38022373479916505,Alpha
4.134466286514606,0.2778396299110884,Theta
4.138374099639855,0.11039097862695815,Alpha
4.142281912765106,0.05128654621736403,Theta
4.1461897258903555,-0.12140656517176061,Alpha
4.150097539015606,-0.06972667110935535,Theta
4.154005352140856,-0.14127477587888662,Alpha
4.157913165266106,-0.24009833831368374,Theta
4.161820978391356,-0.31332868147005044,Alpha
4.165728791516607,-0.36884061673522395,Theta
4.169636604641856,-0.4135706014443392,Alpha
4.173544417767107,-0.1361463699873598,Theta
4.1774522308923565,-0.2615222457857088,Alpha
4.181360044017607,-0.08593714255085871,Theta
4.185267857142857,-0.19182393002811332,Alpha
4.189175670268107,-0.14848162372441864,Theta
4.193083483393357,-0.2093685575161587,Alpha
4.196991296518608,-0.07380669402127904,Theta
4.200899109643857,-0.002777137797902963,Alpha
4.204806922769107,-0.026422150761936738,Theta
4.2087147358943575,-0.008079290068835128,Alpha
4.212622549019607,0.01380920918734335,Theta
4.216530362144858,-0.027112132822600832,Alpha
4.2204381752701075,-0.0018758992920172718,Theta
4.224345988395358,-0.10526564709451383,Alpha
4.228253801520608,-0.14941535882302723,Theta
4.232161614645858,-0.16120529342314344,Alpha
4.236069427771108,-0.15097527900117735,Theta
4.2399772408963585,-0.24924636179533122,Alpha
4.243885054021608,-0.3608326768907597,Theta
4.247792867146859,-0.3341790670623732,Alpha
4.2517006802721085,-0.3314100845575615,Theta
4.255608493397359,-0.31513973946639134,Alpha
4.259516306522609,-0.25351553169142255,Theta
4.263424119647859,-0.2696634705059521,Alpha
4.267331932773109,-0.2087445444566297,Theta
4.271239745898359,-0.1674648338919637,Alpha
4.275147559023609,-0.1543252122685772,Theta
4.279055372148859,0.04083423580034501,Alpha
4.2829631852741095,0.1740910187994561,Theta
4.286870998399359,0.2292202669161187,Alpha
4.29077881152461,0.3772218653528021,Theta
4.294686624649859,0.45952441577273817,Alpha
4.29859443777511,0.587744993983263,Theta
4.30250225090036,0.584003731507677,Alpha
4.30641006402561,0.764254746279838,Theta
4.31031787715086,0.8738944249425984,Alpha
4.3142256902761105,0.7557893372821476,Theta
4.31813350340136,0.6806901134508255,Alpha
4.322041316526611,0.7127579408870302,Theta
4.32594912965186,0.6363685569133246,Alpha
4.329856942777111,0.4516422235514753,Theta
4.333764755902361,0.28403973892906703,Alpha
4.33767256902761,0.3073815745063452,Theta
4.341580382152861,0.18057417660470593,Alpha
4.345488195278111,-0.16438598572324786,Theta
4.349396008403361,-0.14541629009425924,Alpha
4.353303821528611,-0.3809813637878079,Theta
4.357211634653861,-0.5340086008801445,Alpha
4.361119447779111,-0.6389861308289139,Theta
4.365027260904362,-0.6815815616250724,Alpha
4.368935074029611,-0.8214361541755255,Theta
4.372842887154862,-0.8504405992213374,Alpha
4.376750700280112,-0.959805208782432,Theta
4.380658513405362,-0.9204960391741901,Alpha
4.384566326530612,-0.8859577027053375,Theta
4.388474139655862,-0.8341540469673822,Alpha
4.392381952781112,-0.6919561125963422,Theta
4.396289765906363,-0.5149865455035387,Alpha
4.400197579031612,-0.3865827804413601,Theta
4.404105392156862,-0.20950778028433586,Alpha
4.408013205282113,-0.238440594415605,Theta
4.411921018407362,-0.020048287384429313,Alpha
4.415828831532613,0.2558130471966128,Theta
4.4197366446578625,0.32419496864609776,Alpha
4.423644457783113,0.45166807530932684,Theta
4.427552270908363,0.5513787036401084,Alpha
4.431460084033613,0.6764363142632307,Theta
4.435367897158863,0.8599269317338115,Alpha
4.439275710284114,0.8057824769865445,Theta
4.443183523409363,0.8028259401302272,Alpha
4.447091336534614,0.7430708956314498,Theta
4.4509991496598635,0.787956765696018,Alpha
4.454906962785114,0.7463064327027628,Theta
4.458814775910364,0.5471861185526258,Alpha
4.462722589035614,0.4379341260605322,Theta
4.466630402160864,0.3642795405197311,Alpha
4.470538215286114,0.24136271665066664,Theta
4.474446028411364,0.06746405943658008,Alpha
4.478353841536614,-0.014495127252523493,Theta
4.4822616546618645,-0.1962208837117606,Alpha
4.486169467787114,-0.2876626436228249,Theta
4.490077280912365,-0.3800756826974747,Alpha
4.4939850940376145,-0.3800020286692222,Theta
4.497892907162865,-0.470938296832838,Alpha
4.501800720288115,-0.5697078020104974,Theta
4.505708533413365,-0.48806854980800013,Alpha
4.509616346538615,-0.4975680393428489,Theta
4.5135241596638656,-0.31233847908502077,Alpha
4.517431972789115,-0.4050417477051201,Theta
4.521339785914366,-0.3240945030835212,Alpha
4.5252475990396155,-0.2584408832048011,Theta
4.529155412164866,-0.24233867816342763,Alpha
4.533063225290116,-0.16155196223552676,Theta
4.536971038415365,-0.12311513931552792,Alpha
4.540878851540616,-0.12437110745041724,Theta
4.544786664665866,-0.008896099056350908,Alpha
4.548694477791116,-0.014415879507295053,Theta
4.552602290916366,0.09830651963942436,Alpha
4.5565101040416165,0.004770797553977475,Theta
4.560417917166866,0.056821717442337195,Alpha
4.564325730292117,0.05754930722508106,Theta
4.568233543417366,0.03888278390254066,Alpha
4.572141356542617,0.06206074776522354,Theta
4.576049169667867,-0.11698799888414499,Alpha
4.579956982793117,-0.024527690284757715,Theta
4.583864795918367,-0.09193360155912884,Alpha
4.5877726090436175,-0.13599473723338365,Theta
4.591680422168867,-0.08559724160074664,Alpha
4.595588235294118,-0.08103884019706108,Theta
4.599496048419367,-0.19997542529423457,Alpha
4.603403861544617,-0.1681527581028014,Theta
4.607311674669868,-0.014557864953468225,Alpha
4.611219487795117,-0.03537967481214542,Theta
4.615127300920368,0.13365313379202826,Alpha
4.619035114045618,0.09483293311326625,Theta
4.622942927170868,0.15993516477288905,Alpha
4.626850740296118,0.22681038202004522,Theta
4.630758553421368,0.33443469269011694,Alpha
4.634666366546618,0.4200994751202124,Theta
4.638574179671869,0.5090296190623381,Alpha
4.642481992797118,0.5330729308702281,Theta
4.646389805922369,0.5197585806729343,Alpha
4.650297619047619,0.5209854173839238,Theta
4.654205432172869,0.49992042637756495,Alpha
4.658113245298119,0.47658509469183397,Theta
4.6620210584233694,0.5330518102857187,Alpha
4.665928871548619,0.4034033267084237,Theta
4.669836684673869,0.2745671143429943,Alpha
4.673744497799119,0.11862974482414443,Theta
4.677652310924369,0.07973136223504701,Alpha
4.68156012404962,-0.08049879955101655,Theta
4.685467937174869,-0.22998952202800052,Alpha
4.68937575030012,-0.4173639615863165,Theta
4.69328356342537,-0.4740020849060924,Alpha
4.69719137655062,-0.6340074021549218,Theta
4.70109918967587,-0.7239700602963136,Alpha
4.70500700280112,-0.8478404536800144,Theta
4.70891481592637,-0.8855048949550984,Alpha
4.712822629051621,-0.8592342696056463,Theta
4.71673044217687,-0.8208198617708797,Alpha
4.720638255302121,-0.8483275792501428,Theta
4.724546068427371,-0.7215846270365793,Alpha
4.728453881552621,-0.6347214486896608,Theta
4.732361694677871,-0.5618058344654182,Alpha
4.7362695078031205,-0.4995712651803347,Theta
4.740177320928371,-0.20367845572844961,Alpha
4.744085134053621,-0.07306367145834237,Theta
4.747992947178871,0.13578026677620372,Alpha
4.751900760304121,0.285686454850824,Theta
4.755808573429372,0.49834306582897664,Alpha
4.759716386554621,0.5263166776439936,Theta
4.763624199679872,0.7289552085878054,Alpha
4.7675320128051215,0.778902282489981,Theta
4.771439825930372,0.9271076206348151,Alpha
4.775347639055622,0.926775499291238,Theta
4.779255452180872,0.8614228566398555,Alpha
4.783163265306122,0.8812695380292466,Theta
4.787071078431373,0.8921220349278363,Alpha
4.790978891556622,0.7877598367632976,Theta
4.794886704681873,0.6632976739487996,Alpha
4.7987945178071225,0.5178064794037446,Theta
4.802702330932372,0.3123795475395953,Alpha
4.806610144057623,0.2951934599732442,Theta
4.8105179571828725,0.07727773537137611,Alpha
4.814425770308123,-0.09987636904284487,Theta
4.818333583433373,-0.22126980779700564,Alpha
4.822241396558623,-0.4392879284047338,Theta
4.826149209683873,-0.44358794346972447,Alpha
4.8300570228091235,-0.5365165718038278,Theta
4.833964835934373,-0.5876790554870056,Alpha
4.837872649059624,-0.703437800874815,Theta
4.8417804621848735,-0.7007950051733567,Alpha
